event_id,user_id,event_type,event_date,revenue
11737,1415,login,2023-11-11,0.0
11738,342,purchase,2023-12-19,0.0
11739,1126,view_product,2023-06-25,0.0
11740,1873,login,2024-05-19,0.0
11741,754,view_product,2023-10-20,0.0
11742,376,login,2023-04-12,0.0
11743,1451,view_product,2023-08-11,0.0
11744,665,login,2023-08-11,0.0
11745,501,view_product,2023-08-23,0.0
11746,128,login,2023-09-25,0.0
11747,664,login,2023-03-15,0.0
11748,1949,purchase,2024-01-17,0.0
11749,830,login,2024-02-09,0.0
11750,400,purchase,2023-12-16,0.0
11751,472,login,2023-06-26,0.0
11752,1116,login,2023-10-02,0.0
11753,106,login,2023-06-27,0.0
11754,1689,purchase,2023-09-11,0.0
11755,1949,view_product,2024-03-06,0.0
11756,1175,login,2023-08-20,0.0
11757,651,view_product,2023-07-05,281.47
11758,1372,login,2023-02-06,0.0
11759,696,purchase,2023-07-19,412.61
11760,1591,login,2023-10-27,0.0
11761,999,purchase,2023-09-19,0.0
11762,1242,login,2023-12-31,0.0
11763,1127,login,2023-10-16,0.0
11764,314,view_product,2023-06-19,0.0
11765,1114,login,2023-12-09,0.0
11766,1906,view_product,2023-08-27,181.55
11767,317,view_product,2024-04-13,0.0
11768,1177,login,2024-02-20,0.0
11769,1515,view_product,2024-02-13,0.0
11770,364,purchase,2023-12-04,0.0
11771,888,login,2024-03-28,125.66
11772,1015,login,2023-06-26,0.0
11773,103,login,2023-06-11,0.0
11774,876,view_product,2023-12-06,433.84
11775,806,login,2023-08-20,0.0
11776,401,view_product,2023-04-21,437.38
11777,1537,login,2023-08-05,0.0
11778,227,login,2023-06-29,0.0
11779,1583,login,2024-01-11,0.0
11780,1664,view_product,2024-01-15,0.0
11781,555,login,2023-07-12,0.0
11782,1197,login,2023-09-19,0.0
11783,1010,view_product,2023-10-04,0.0
11784,1418,add_to_cart,2023-09-04,0.0
11785,810,login,2024-03-20,0.0
11786,1199,purchase,2023-11-24,0.0
11787,840,add_to_cart,2024-04-06,0.0
11788,438,add_to_cart,2023-11-08,361.19
11789,1800,purchase,2023-05-15,248.69
11790,843,purchase,2023-05-28,0.0
11791,21,add_to_cart,2023-03-15,0.0
11792,207,purchase,2023-04-27,0.0
11793,182,purchase,2023-09-03,0.0
11794,673,view_product,2023-12-10,0.0
11795,30,login,2023-12-02,0.0
11796,924,view_product,2023-09-04,0.0
11797,58,add_to_cart,2023-11-22,0.0
11798,118,login,2023-07-31,0.0
11799,1909,view_product,2023-12-19,0.0
11800,203,login,2023-07-24,291.95
11801,1299,view_product,2023-07-10,0.0
11802,1987,view_product,2023-12-28,0.0
11803,935,view_product,2024-01-24,0.0
11804,628,login,2023-09-29,0.0
11805,1391,login,2023-10-15,0.0
11806,421,login,2023-06-20,0.0
11807,1425,login,2024-03-16,0.0
11808,773,login,2023-02-11,0.0
11809,227,login,2023-06-29,0.0
11810,1124,view_product,2023-11-05,0.0
11811,1778,view_product,2024-04-16,0.0
11812,363,login,2024-02-01,0.0
11813,1011,login,2024-02-12,0.0
11814,985,view_product,2023-07-05,0.0
11815,1465,login,2023-03-27,0.0
11816,761,add_to_cart,2023-06-22,0.0
11817,1261,view_product,2023-10-10,0.0
11818,599,login,2024-03-20,0.0
11819,622,purchase,2023-07-21,0.0
11820,424,login,2023-10-12,0.0
11821,183,purchase,2024-02-01,0.0
11822,1778,login,2024-03-25,0.0
11823,68,login,2023-04-22,0.0
11824,389,add_to_cart,2024-02-28,0.0
11825,304,view_product,2023-07-20,0.0
11826,1622,view_product,2023-07-15,0.0
11827,656,view_product,2023-03-20,0.0
11828,1603,purchase,2024-05-09,0.0
11829,1600,login,2024-01-01,33.88
11830,289,login,2023-12-15,0.0
11831,1156,add_to_cart,2023-12-12,0.0
11832,1874,view_product,2024-01-11,0.0
11833,172,view_product,2024-01-06,0.0
11834,1913,login,2023-08-31,0.0
11835,66,add_to_cart,2023-06-22,0.0
11836,102,view_product,2023-07-02,0.0
11837,1220,view_product,2023-03-13,0.0
11838,871,view_product,2023-11-08,0.0
11839,177,view_product,2023-08-20,0.0
11840,1987,view_product,2024-01-12,0.0
11841,735,view_product,2023-07-18,0.0
11842,1541,view_product,2023-08-19,0.0
11843,1757,add_to_cart,2023-11-22,0.0
11844,953,add_to_cart,2023-10-08,0.0
11845,1142,view_product,2023-06-28,145.72
11846,74,login,2023-12-10,0.0
11847,1153,login,2023-12-10,0.0
11848,602,add_to_cart,2024-01-10,0.0
11849,1969,login,2023-06-11,0.0
11850,1859,login,2024-01-24,0.0
11851,1008,login,2023-06-15,0.0
11852,177,login,2023-06-09,0.0
11853,753,login,2023-07-07,0.0
11854,482,view_product,2023-10-05,0.0
11855,1966,login,2023-10-31,0.0
11856,362,login,2023-10-10,0.0
11857,220,add_to_cart,2023-05-23,0.0
11858,403,login,2023-09-30,0.0
11859,1235,view_product,2023-08-04,0.0
11860,1445,login,2023-08-28,0.0
11861,1285,login,2023-12-28,0.0
11862,1765,login,2024-02-14,0.0
11863,131,login,2023-12-01,137.07
11864,146,login,2024-01-08,75.13
11865,43,login,2024-01-08,59.44
11866,1360,view_product,2023-08-28,0.0
11867,576,login,2023-04-19,0.0
11868,1092,login,2024-02-19,0.0
11869,677,view_product,2023-05-10,0.0
11870,272,login,2023-10-02,0.0
11871,604,add_to_cart,2023-10-01,0.0
11872,180,login,2023-06-23,0.0
11873,1834,view_product,2024-02-20,0.0
11874,1724,login,2024-04-05,0.0
11875,229,login,2023-07-31,0.0
11876,1833,login,2024-06-04,0.0
11877,1368,add_to_cart,2023-02-25,0.0
11878,1250,login,2024-03-06,0.0
11879,218,login,2023-11-29,0.0
11880,262,view_product,2023-09-09,0.0
11881,92,view_product,2023-09-09,0.0
11882,270,add_to_cart,2023-07-29,0.0
11883,1653,login,2023-07-28,0.0
11884,1978,login,2023-06-22,0.0
11885,79,purchase,2023-07-09,0.0
11886,1432,add_to_cart,2023-11-10,0.0
11887,545,add_to_cart,2024-04-03,0.0
11888,1533,view_product,2023-12-20,0.0
11889,1888,add_to_cart,2023-09-26,0.0
11890,1856,login,2023-09-18,0.0
11891,255,add_to_cart,2023-05-20,0.0
11892,951,view_product,2023-07-25,0.0
11893,1549,login,2023-08-24,0.0
11894,493,view_product,2024-01-06,0.0
11895,1901,login,2023-11-14,219.47
11896,1652,login,2023-10-01,0.0
11897,141,view_product,2024-03-14,0.0
11898,1704,login,2024-02-04,0.0
11899,442,add_to_cart,2023-09-11,0.0
11900,1700,add_to_cart,2023-02-23,0.0
11901,613,view_product,2023-07-16,0.0
11902,1077,view_product,2023-08-19,0.0
11903,1682,login,2023-10-21,0.0
11904,1038,login,2024-01-01,0.0
11905,737,view_product,2024-02-03,388.58
11906,1022,view_product,2024-01-23,0.0
11907,79,add_to_cart,2023-08-16,0.0
11908,783,login,2023-03-04,0.0
11909,1453,login,2023-05-07,0.0
11910,1265,purchase,2023-09-09,0.0
11911,1136,view_product,2024-02-20,121.31
11912,546,view_product,2023-05-05,0.0
11913,394,view_product,2024-04-04,0.0
11914,733,purchase,2023-10-20,0.0
11915,934,view_product,2023-04-10,0.0
11916,174,login,2023-04-23,0.0
11917,88,add_to_cart,2023-06-13,0.0
11918,550,purchase,2023-09-20,0.0
11919,108,view_product,2023-06-12,0.0
11920,1850,login,2023-10-03,139.18
11921,1605,purchase,2023-05-28,0.0
11922,1280,login,2023-07-06,0.0
11923,1251,login,2024-05-02,0.0
11924,521,login,2023-05-17,0.0
11925,1985,login,2023-08-15,0.0
11926,1156,purchase,2023-09-05,0.0
11927,1871,login,2024-02-02,0.0
11928,1122,view_product,2024-02-08,497.39
11929,196,login,2024-01-18,0.0
11930,576,view_product,2023-07-18,0.0
11931,314,login,2023-10-03,0.0
11932,1175,add_to_cart,2023-12-11,0.0
11933,433,login,2023-03-14,0.0
11934,1318,add_to_cart,2024-02-21,0.0
11935,1661,login,2024-05-04,0.0
11936,35,login,2023-09-27,0.0
11937,227,view_product,2023-10-01,0.0
11938,257,login,2023-12-07,0.0
11939,3,add_to_cart,2023-01-23,0.0
11940,252,login,2023-11-29,0.0
11941,1513,view_product,2023-08-25,0.0
11942,690,login,2024-01-10,0.0
11943,312,add_to_cart,2023-07-29,0.0
11944,1826,login,2023-03-26,0.0
11945,1242,purchase,2024-02-21,0.0
11946,479,view_product,2023-08-25,0.0
11947,1707,login,2024-05-15,251.48
11948,54,view_product,2023-05-07,0.0
11949,717,login,2023-09-11,0.0
11950,87,view_product,2023-12-03,0.0
11951,766,add_to_cart,2023-05-04,409.39
11952,674,view_product,2023-12-23,0.0
11953,1225,login,2023-03-30,0.0
11954,1833,view_product,2023-12-25,0.0
11955,529,view_product,2023-02-28,0.0
11956,342,login,2024-03-15,0.0
11957,1496,view_product,2023-02-20,0.0
11958,959,add_to_cart,2023-08-16,0.0
11959,694,login,2023-09-10,0.0
11960,1297,login,2024-01-04,0.0
11961,1742,view_product,2023-08-26,0.0
11962,1840,purchase,2023-10-08,0.0
11963,1152,login,2023-07-16,0.0
11964,894,add_to_cart,2024-02-17,0.0
11965,130,login,2023-08-15,0.0
11966,609,add_to_cart,2023-02-01,0.0
11967,1819,login,2023-05-24,0.0
11968,430,view_product,2024-01-31,0.0
11969,993,view_product,2023-10-22,0.0
11970,1855,view_product,2023-08-08,0.0
11971,281,login,2023-12-31,0.0
11972,1506,view_product,2023-03-12,0.0
11973,1971,login,2023-05-03,0.0
11974,288,view_product,2024-04-11,0.0
11975,1231,view_product,2023-07-21,0.0
11976,712,view_product,2023-04-23,0.0
11977,829,view_product,2023-05-02,0.0
11978,1825,purchase,2024-04-22,0.0
11979,1842,add_to_cart,2023-11-25,0.0
11980,617,login,2023-05-15,149.88
11981,1817,login,2023-09-10,0.0
11982,568,view_product,2024-01-02,0.0
11983,941,login,2024-03-23,0.0
11984,1189,view_product,2023-10-03,0.0
11985,687,login,2024-02-07,0.0
11986,141,purchase,2024-03-13,0.0
11987,1964,login,2023-11-22,0.0
11988,1221,view_product,2023-08-11,0.0
11989,1304,login,2023-12-23,0.0
11990,603,view_product,2023-11-04,0.0
11991,210,add_to_cart,2023-09-24,0.0
11992,1777,purchase,2023-06-12,0.0
11993,501,login,2023-08-15,0.0
11994,186,view_product,2023-07-28,0.0
11995,1690,login,2024-01-20,0.0
11996,1006,view_product,2023-04-20,0.0
11997,1684,login,2023-07-01,0.0
11998,1722,purchase,2023-09-26,0.0
11999,824,login,2024-03-26,0.0
12000,1309,view_product,2023-11-19,0.0
12001,15,view_product,2023-02-24,0.0
12002,503,login,2023-09-10,0.0
12003,1342,login,2023-08-18,0.0
12004,519,view_product,2024-01-28,0.0
12005,454,view_product,2023-11-06,0.0
12006,164,login,2023-05-21,0.0
12007,1932,login,2023-07-07,0.0
12008,1256,purchase,2023-10-19,0.0
12009,1963,view_product,2023-01-28,373.25
12010,923,view_product,2023-12-21,0.0
12011,1816,add_to_cart,2024-02-04,0.0
12012,1634,view_product,2024-03-04,0.0
12013,1687,purchase,2024-01-22,336.72
12014,1968,login,2023-11-29,0.0
12015,1936,view_product,2023-11-30,0.0
12016,1748,login,2023-10-07,0.0
12017,1367,login,2023-09-14,497.4
12018,1873,login,2024-04-08,0.0
12019,1251,login,2024-03-05,0.0
12020,1332,login,2023-08-07,0.0
12021,1197,add_to_cart,2023-10-02,0.0
12022,1249,view_product,2024-01-06,458.5
12023,201,login,2024-02-01,0.0
12024,1669,login,2023-11-17,0.0
12025,1775,login,2024-02-18,0.0
12026,453,view_product,2023-05-15,0.0
12027,1339,add_to_cart,2023-05-26,0.0
12028,1428,add_to_cart,2023-10-08,0.0
12029,1946,view_product,2024-03-14,0.0
12030,542,purchase,2024-01-02,0.0
12031,757,login,2023-10-19,0.0
12032,420,view_product,2023-02-24,0.0
12033,1624,view_product,2024-02-16,0.0
12034,1511,view_product,2023-05-19,0.0
12035,889,login,2023-04-10,0.0
12036,1931,view_product,2023-08-29,0.0
12037,452,login,2024-03-19,291.2
12038,1549,login,2023-09-09,0.0
12039,1824,login,2024-03-17,0.0
12040,275,view_product,2023-10-31,0.0
12041,1630,view_product,2023-09-08,0.0
12042,578,login,2024-02-29,0.0
12043,1326,view_product,2023-03-10,0.0
12044,1896,view_product,2024-02-20,0.0
12045,50,login,2024-01-16,0.0
12046,590,login,2023-05-31,0.0
12047,946,login,2024-01-20,0.0
12048,123,login,2023-06-09,0.0
12049,1653,login,2023-05-25,0.0
12050,283,view_product,2023-02-14,0.0
12051,291,add_to_cart,2023-06-22,491.92
12052,1884,login,2023-07-14,0.0
12053,927,purchase,2023-06-28,22.74
12054,1110,login,2023-07-09,163.69
12055,605,view_product,2023-10-02,0.0
12056,820,add_to_cart,2023-09-23,0.0
12057,1820,add_to_cart,2024-05-27,0.0
12058,672,view_product,2023-07-24,0.0
12059,947,login,2023-09-30,0.0
12060,1832,view_product,2023-12-20,0.0
12061,214,view_product,2024-03-19,0.0
12062,858,login,2023-06-13,0.0
12063,24,login,2023-12-10,0.0
12064,1836,login,2024-02-08,189.06
12065,88,view_product,2023-08-01,0.0
12066,686,login,2024-02-10,0.0
12067,1595,login,2024-02-24,0.0
12068,1686,login,2023-09-09,0.0
12069,1087,add_to_cart,2023-05-25,0.0
12070,871,login,2024-03-23,0.0
12071,1347,login,2023-08-28,0.0
12072,1521,login,2023-11-27,0.0
12073,526,view_product,2023-09-26,0.0
12074,702,login,2023-10-22,0.0
12075,221,login,2023-07-19,0.0
12076,376,login,2023-03-19,0.0
12077,1018,login,2023-08-25,0.0
12078,1649,login,2023-11-15,0.0
12079,1239,login,2023-10-17,0.0
12080,767,view_product,2023-10-09,0.0
12081,280,login,2023-11-11,0.0
12082,1069,view_product,2024-01-31,0.0
12083,1218,view_product,2023-08-07,0.0
12084,1705,login,2023-10-14,0.0
12085,561,login,2023-08-26,0.0
12086,404,login,2023-12-02,0.0
12087,97,view_product,2023-12-31,303.86
12088,936,login,2024-03-21,0.0
12089,1169,view_product,2024-01-12,0.0
12090,1889,login,2023-05-22,0.0
12091,1108,login,2024-02-26,0.0
12092,1230,view_product,2023-04-07,0.0
12093,478,login,2023-10-13,0.0
12094,1700,login,2023-06-02,0.0
12095,770,login,2023-12-19,0.0
12096,1521,login,2024-03-17,0.0
12097,1612,view_product,2023-07-08,0.0
12098,623,login,2023-12-16,0.0
12099,1467,login,2023-10-26,0.0
12100,1739,view_product,2024-02-03,494.78
12101,1541,login,2023-08-29,0.0
12102,1780,view_product,2023-09-15,0.0
12103,543,login,2024-05-31,0.0
12104,986,login,2023-09-14,0.0
12105,1108,add_to_cart,2024-03-06,0.0
12106,185,login,2023-06-28,0.0
12107,1506,login,2023-04-23,197.37
12108,186,login,2023-09-02,0.0
12109,1865,login,2023-09-24,0.0
12110,768,login,2024-02-08,0.0
12111,47,view_product,2023-11-11,423.47
12112,983,login,2023-07-24,0.0
12113,1993,login,2023-10-15,0.0
12114,143,add_to_cart,2023-09-10,0.0
12115,1053,view_product,2024-03-30,0.0
12116,1029,view_product,2023-09-09,0.0
12117,367,login,2023-12-28,0.0
12118,31,view_product,2023-11-19,0.0
12119,1863,login,2024-05-30,0.0
12120,588,add_to_cart,2023-09-30,0.0
12121,870,view_product,2024-01-31,0.0
12122,552,view_product,2023-08-08,0.0
12123,1287,view_product,2023-11-23,0.0
12124,1489,view_product,2024-01-03,0.0
12125,1565,add_to_cart,2023-11-18,0.0
12126,423,purchase,2023-12-15,0.0
12127,983,login,2023-09-01,0.0
12128,642,login,2024-03-11,0.0
12129,1948,view_product,2024-02-10,0.0
12130,43,view_product,2023-09-10,0.0
12131,78,view_product,2023-09-15,0.0
12132,1039,login,2023-04-16,476.62
12133,1442,view_product,2023-08-01,0.0
12134,76,purchase,2023-05-29,0.0
12135,593,login,2024-01-28,0.0
12136,1619,login,2023-05-15,162.26
12137,817,login,2023-10-12,0.0
12138,271,add_to_cart,2023-05-12,0.0
12139,1825,login,2024-02-15,0.0
12140,650,view_product,2023-07-05,0.0
12141,1705,login,2023-08-27,0.0
12142,49,view_product,2023-07-03,0.0
12143,737,login,2024-04-16,0.0
12144,1324,view_product,2023-07-27,0.0
12145,1146,view_product,2023-09-26,0.0
12146,1509,login,2024-04-12,0.0
12147,1509,login,2023-11-24,0.0
12148,1172,login,2023-11-25,274.84
12149,859,view_product,2023-03-30,0.0
12150,1447,login,2023-10-30,0.0
12151,720,add_to_cart,2023-08-07,0.0
12152,993,view_product,2023-09-18,23.61
12153,358,view_product,2023-10-03,0.0
12154,455,login,2023-11-08,0.0
12155,1163,view_product,2023-06-22,0.0
12156,778,login,2023-08-11,0.0
12157,1602,purchase,2024-05-04,0.0
12158,596,login,2024-02-18,0.0
12159,939,login,2023-08-09,0.0
12160,833,login,2024-01-09,0.0
12161,240,login,2023-12-03,153.22
12162,392,view_product,2023-11-12,0.0
12163,1377,login,2023-05-26,0.0
12164,876,view_product,2023-09-11,0.0
12165,1548,view_product,2023-07-11,0.0
12166,1903,view_product,2023-11-09,0.0
12167,198,login,2023-06-23,0.0
12168,702,login,2024-02-06,0.0
12169,1723,view_product,2023-08-19,0.0
12170,1072,login,2023-07-03,0.0
12171,281,view_product,2023-10-11,0.0
12172,835,view_product,2023-08-18,0.0
12173,1096,purchase,2023-09-09,0.0
12174,309,purchase,2024-03-13,0.0
12175,1684,purchase,2023-07-15,0.0
12176,1738,view_product,2023-10-18,103.92
12177,1882,view_product,2023-09-23,0.0
12178,534,add_to_cart,2024-02-05,0.0
12179,1703,login,2023-08-16,0.0
12180,641,login,2023-06-23,0.0
12181,1881,login,2023-07-07,0.0
12182,1693,view_product,2023-09-07,0.0
12183,45,view_product,2023-11-19,360.35
12184,1982,view_product,2023-07-19,0.0
12185,846,login,2023-06-01,0.0
12186,1248,login,2024-02-24,0.0
12187,1291,login,2023-11-06,0.0
12188,896,add_to_cart,2023-11-26,0.0
12189,1632,login,2023-10-02,0.0
12190,563,view_product,2024-01-15,0.0
12191,1452,login,2023-09-03,0.0
12192,533,add_to_cart,2023-09-21,0.0
12193,169,purchase,2024-01-31,105.62
12194,14,view_product,2023-02-28,0.0
12195,1254,login,2024-01-23,65.2
12196,1529,login,2024-03-12,0.0
12197,1041,view_product,2023-08-18,0.0
12198,571,login,2023-07-07,0.0
12199,1102,add_to_cart,2023-12-11,0.0
12200,533,login,2023-07-08,0.0
12201,1906,login,2023-05-27,0.0
12202,65,add_to_cart,2024-01-06,0.0
12203,1055,add_to_cart,2023-03-05,0.0
12204,211,login,2023-09-08,0.0
12205,1815,add_to_cart,2024-02-27,0.0
12206,1246,login,2023-09-03,0.0
12207,1242,view_product,2024-01-16,0.0
12208,1258,view_product,2024-01-02,0.0
12209,1683,login,2023-12-11,0.0
12210,804,view_product,2023-06-24,0.0
12211,679,add_to_cart,2023-09-19,0.0
12212,29,login,2023-11-02,0.0
12213,75,login,2023-07-12,0.0
12214,594,view_product,2024-03-28,0.0
12215,1912,add_to_cart,2023-03-09,0.0
12216,1152,view_product,2023-06-11,0.0
12217,1849,purchase,2023-05-10,0.0
12218,1068,login,2023-08-05,0.0
12219,788,login,2024-01-29,0.0
12220,1356,login,2023-10-03,0.0
12221,1262,login,2024-01-13,0.0
12222,703,view_product,2023-07-22,0.0
12223,1441,add_to_cart,2023-06-20,0.0
12224,1066,login,2024-02-21,0.0
12225,79,login,2023-05-04,0.0
12226,1128,view_product,2023-12-06,0.0
12227,1195,view_product,2023-08-05,0.0
12228,238,purchase,2023-12-11,0.0
12229,1466,add_to_cart,2023-06-05,0.0
12230,307,purchase,2023-09-12,0.0
12231,930,login,2023-03-29,0.0
12232,850,view_product,2024-03-10,0.0
12233,1747,login,2023-07-26,0.0
12234,170,view_product,2023-08-22,0.0
12235,1912,login,2023-02-26,0.0
12236,601,add_to_cart,2023-12-25,0.0
12237,24,view_product,2024-04-26,0.0
12238,1206,view_product,2023-12-02,0.0
12239,422,login,2023-08-21,0.0
12240,161,view_product,2023-04-15,0.0
12241,685,view_product,2023-08-16,0.0
12242,34,login,2024-03-28,0.0
12243,1843,login,2023-12-29,0.0
12244,1399,purchase,2024-01-03,0.0
12245,486,login,2023-09-24,0.0
12246,388,add_to_cart,2024-01-22,0.0
12247,124,add_to_cart,2024-01-18,0.0
12248,1315,view_product,2023-12-04,0.0
12249,736,add_to_cart,2023-08-13,0.0
12250,1261,add_to_cart,2023-08-24,0.0
12251,1469,add_to_cart,2023-11-24,0.0
12252,1982,login,2023-05-30,0.0
12253,41,add_to_cart,2023-07-12,23.57
12254,1356,view_product,2023-09-09,0.0
12255,359,login,2023-08-13,0.0
12256,291,view_product,2023-07-28,0.0
12257,439,view_product,2024-02-11,0.0
12258,423,login,2024-02-15,0.0
12259,1206,add_to_cart,2023-10-14,0.0
12260,432,purchase,2023-07-17,0.0
12261,913,purchase,2023-05-30,0.0
12262,1204,purchase,2023-10-05,0.0
12263,848,login,2024-01-12,0.0
12264,1433,view_product,2023-03-06,0.0
12265,665,add_to_cart,2023-10-07,0.0
12266,1452,add_to_cart,2023-08-07,186.96
12267,1050,add_to_cart,2023-04-11,79.19
12268,1009,login,2023-05-14,218.13
12269,1546,view_product,2023-10-16,0.0
12270,734,login,2023-04-22,0.0
12271,961,login,2024-05-08,0.0
12272,1706,login,2024-06-25,98.46
12273,251,login,2023-07-27,0.0
12274,1685,purchase,2023-04-12,0.0
12275,172,login,2023-10-11,0.0
12276,1273,view_product,2023-07-12,452.68
12277,1463,login,2024-03-18,0.0
12278,1031,login,2023-12-02,0.0
12279,457,login,2024-01-18,0.0
12280,1362,login,2024-05-09,0.0
12281,1962,view_product,2023-07-02,0.0
12282,1744,view_product,2023-06-27,0.0
12283,1174,view_product,2023-09-16,0.0
12284,162,view_product,2023-12-31,0.0
12285,345,view_product,2023-03-17,0.0
12286,974,view_product,2023-12-20,302.12
12287,1614,add_to_cart,2023-06-23,0.0
12288,78,add_to_cart,2023-11-28,0.0
12289,1977,login,2024-05-17,0.0
12290,142,login,2023-05-08,0.0
12291,81,view_product,2023-10-31,18.02
12292,1948,login,2024-06-17,0.0
12293,991,login,2023-02-17,0.0
12294,767,purchase,2023-07-08,0.0
12295,1376,login,2024-01-13,0.0
12296,66,login,2023-06-19,0.0
12297,1095,login,2023-05-10,0.0
12298,11,add_to_cart,2023-07-28,0.0
12299,221,login,2023-06-11,0.0
12300,378,add_to_cart,2023-03-06,0.0
12301,432,login,2023-04-08,0.0
12302,1269,login,2023-07-10,0.0
12303,174,login,2023-07-26,0.0
12304,1551,login,2024-03-12,0.0
12305,1923,login,2023-07-19,0.0
12306,1597,view_product,2024-02-21,0.0
12307,1541,view_product,2023-10-08,0.0
12308,1806,login,2024-02-23,0.0
12309,425,login,2023-05-07,0.0
12310,70,login,2023-07-02,0.0
12311,261,view_product,2023-09-17,0.0
12312,77,login,2023-07-22,0.0
12313,1129,view_product,2024-01-26,0.0
12314,1676,login,2023-05-14,0.0
12315,1660,view_product,2024-04-08,0.0
12316,661,purchase,2023-07-19,0.0
12317,585,view_product,2024-02-11,0.0
12318,1506,login,2023-07-03,0.0
12319,1113,login,2024-03-18,0.0
12320,1267,view_product,2024-03-14,0.0
12321,642,login,2023-11-22,0.0
12322,800,login,2023-07-28,0.0
12323,822,view_product,2023-06-19,0.0
12324,883,login,2023-06-14,0.0
12325,1592,purchase,2024-01-14,0.0
12326,351,add_to_cart,2023-06-27,0.0
12327,80,view_product,2024-03-18,0.0
12328,552,add_to_cart,2023-07-03,0.0
12329,272,add_to_cart,2023-10-18,0.0
12330,386,add_to_cart,2023-11-09,0.0
12331,712,login,2023-05-29,0.0
12332,992,login,2024-02-24,0.0
12333,1861,add_to_cart,2023-06-10,0.0
12334,1432,login,2023-12-02,0.0
12335,1873,view_product,2024-06-12,0.0
12336,512,login,2023-12-01,0.0
12337,1336,login,2023-11-22,0.0
12338,166,view_product,2023-07-11,0.0
12339,1207,view_product,2023-10-03,0.0
12340,1940,add_to_cart,2023-06-06,0.0
12341,878,login,2024-01-16,0.0
12342,1970,login,2024-01-12,0.0
12343,787,view_product,2023-11-01,0.0
12344,513,view_product,2023-07-26,0.0
12345,1137,view_product,2023-12-13,0.0
12346,564,view_product,2023-12-16,0.0
12347,1532,login,2024-03-08,0.0
12348,791,view_product,2023-07-06,0.0
12349,694,login,2023-10-02,0.0
12350,1898,view_product,2023-02-09,0.0
12351,1097,login,2024-02-03,0.0
12352,941,login,2024-04-11,0.0
12353,56,login,2023-07-20,0.0
12354,538,view_product,2023-10-26,0.0
12355,2,view_product,2023-05-20,0.0
12356,1721,view_product,2023-08-11,0.0
12357,1917,login,2024-01-03,0.0
12358,677,login,2023-04-30,0.0
12359,129,purchase,2023-09-17,454.04
12360,120,login,2023-06-01,0.0
12361,1796,view_product,2023-11-30,0.0
12362,1101,login,2024-05-16,0.0
12363,149,view_product,2024-03-22,0.0
12364,1407,login,2024-05-05,0.0
12365,1173,login,2024-05-15,0.0
12366,1689,add_to_cart,2023-05-17,0.0
12367,701,login,2023-06-24,0.0
12368,1962,purchase,2023-12-17,0.0
12369,1614,login,2023-04-24,0.0
12370,570,view_product,2024-04-21,0.0
12371,428,login,2024-06-22,0.0
12372,1720,add_to_cart,2023-08-19,0.0
12373,1584,login,2024-01-09,0.0
12374,1799,login,2024-02-09,0.0
12375,446,view_product,2023-07-21,0.0
12376,600,login,2023-05-22,0.0
12377,1625,login,2023-04-22,0.0
12378,1759,login,2023-12-25,0.0
12379,142,add_to_cart,2023-05-21,0.0
12380,826,view_product,2024-04-28,0.0
12381,277,login,2023-03-17,0.0
12382,904,login,2023-07-09,0.0
12383,747,login,2023-07-12,0.0
12384,5,view_product,2023-06-05,0.0
12385,1133,purchase,2023-04-16,0.0
12386,185,login,2023-06-08,0.0
12387,1380,view_product,2024-04-21,0.0
12388,378,login,2023-05-29,0.0
12389,1589,view_product,2023-09-28,0.0
12390,1099,view_product,2023-07-03,0.0
12391,562,view_product,2024-01-18,0.0
12392,1558,purchase,2023-08-17,0.0
12393,1240,login,2024-01-10,0.0
12394,981,login,2023-12-19,0.0
12395,1401,login,2024-04-18,0.0
12396,1396,purchase,2023-08-07,0.0
12397,1966,view_product,2023-12-19,0.0
12398,1825,view_product,2024-01-24,311.05
12399,581,add_to_cart,2024-02-23,0.0
12400,63,view_product,2023-04-13,0.0
12401,824,add_to_cart,2024-04-06,139.98
12402,636,view_product,2024-02-18,0.0
12403,1044,login,2023-09-11,0.0
12404,1327,purchase,2023-09-07,0.0
12405,868,login,2023-11-30,0.0
12406,1210,login,2024-02-12,0.0
12407,1110,view_product,2023-11-28,390.42
12408,453,purchase,2023-08-15,0.0
12409,987,login,2024-02-23,0.0
12410,881,login,2023-07-04,0.0
12411,1646,purchase,2023-12-13,0.0
12412,1712,login,2023-04-20,0.0
12413,443,login,2023-06-04,0.0
12414,1487,login,2024-02-08,36.7
12415,1649,view_product,2024-02-17,0.0
12416,834,login,2023-06-21,0.0
12417,1069,add_to_cart,2024-02-13,0.0
12418,359,view_product,2023-03-17,0.0
12419,1015,view_product,2023-03-25,0.0
12420,300,login,2023-05-24,0.0
12421,119,view_product,2023-05-21,0.0
12422,1034,view_product,2023-08-05,0.0
12423,1803,login,2024-04-01,0.0
12424,1221,view_product,2023-10-02,0.0
12425,221,view_product,2023-07-05,0.0
12426,1282,view_product,2023-09-30,0.0
12427,1001,login,2024-02-27,0.0
12428,1735,login,2024-03-13,0.0
12429,1442,purchase,2023-05-20,0.0
12430,597,login,2023-11-20,0.0
12431,520,purchase,2023-10-06,345.42
12432,1263,login,2023-03-10,0.0
12433,871,login,2023-10-22,0.0
12434,135,purchase,2023-02-28,0.0
12435,1141,view_product,2023-12-27,0.0
12436,1686,add_to_cart,2023-12-12,0.0
12437,680,view_product,2023-09-23,0.0
